size,count
354304,1
354432,1
354560,1
354688,1
354816,1
354944,1
355072,1
355200,1
355328,1
355456,1
355584,1
355712,1
355840,1
355968,1
356096,1
356224,1
356352,1
356480,1
356608,1
356736,1
356864,1
356992,1
357120,1
357248,1
357376,1
357504,1
357632,1
357760,1
357888,1
358016,1
358144,1
358272,1
358400,1
358528,1
358656,1
358784,1
358912,1
359040,1
359168,1
359296,1
359424,1
359552,1
359680,1
359808,1
359936,1
360064,1
360192,1
360320,1
360448,1
360576,1
360704,1
360832,1
360960,1
361088,1
361216,1
361344,1
361472,1
361600,1
361728,1
361856,1
361984,1
362112,1
362240,1
362368,1
362496,1
362624,1
362752,1
362880,1
363008,1
363136,1
363264,1
363392,1
363520,1
363648,1
363776,1
363904,1
364032,1
364160,1
364288,1
364416,1
364544,1
364672,1
364800,1
364928,1
365056,1
365184,1
365312,1
365440,1
365568,1
365696,1
365824,1
365952,1
366080,1
366208,1
366336,1
366464,1
366592,1
366720,1
366848,1
366976,1
367104,1
367232,1
367360,1
367488,1
367616,1
367744,1
367872,1
368000,1
368128,1
368256,1
368384,1
368512,1
368640,1
368768,1
368896,1
369024,1
369152,1
369280,1
369408,1
369536,1
369664,1
369792,1
369920,1
370048,1
370176,1
370304,1
370432,1
370560,1
370688,1
370816,1
370944,1
371072,1
371200,1
371328,1
371456,1
371584,1
371712,1
371840,1
371968,1
372096,1
372224,1
372352,1
372480,1
372608,1
372736,1
372864,1
372992,1
373120,1
373248,1
373376,1
373504,1
373632,1
373760,1
373888,1
374016,1
374144,1
374272,1
374400,1
374528,1
374656,1
374784,1
374912,1
375040,1
375168,1
375296,1
375424,1
375552,1
375680,1
375808,1
375936,1
376064,1
376192,1
376320,1
376448,1
376576,1
376704,1
376832,1
376960,1
377088,1
377216,1
377344,1
377472,1
377600,1
377728,1
377856,1
377984,1
378112,1
378240,1
378368,1
378496,1
378624,1
378752,1
378880,1
379008,1
379136,1
379264,1
379392,1
379520,1
379648,1
379776,1
379904,1
380032,1
380160,1
380288,1
380416,1
380544,1
380672,1
380800,1
380928,1
381056,1
381184,1
381312,1
381440,1
381568,1
381696,1
381824,1
381952,1
382080,1
382208,1
382336,1
382464,1
382592,1
382720,1
382848,1
382976,1
383104,1
383232,1
383360,1
383488,1
383616,1
383744,1
383872,1
384000,1
384128,1
384256,1
384384,1
384512,1
384640,1
384768,1
384896,1
385024,1
385152,1
385280,1
385408,1
385536,1
385664,1
385792,1
385920,1
386048,1
386176,1
386304,1
386432,1
386560,1
386688,1
386816,1
386944,1
387072,1
387200,1
387328,1
387456,1
387584,1
387712,1
387840,1
387968,1
388096,1
388224,1
388352,1
388480,1
388608,1
388736,1
388864,1
388992,1
389120,1
389248,1
389376,1
389504,1
389632,1
389760,1
389888,1
390016,1
390144,1
390272,1
390400,1
390528,1
390656,1
390784,1
390912,1
391040,1
391168,1
391296,1
391424,1
391552,1
391680,1
391808,1
391936,1
392064,1
392192,1
392320,1
392448,1
392576,1
392704,1
392832,1
392960,1
393088,1
393216,1
393344,1
393472,1
393600,1
393728,1
393856,1
393984,1
394112,1
394240,1
394368,1
394496,1
394624,1
394752,1
394880,1
395008,1
395136,1
395264,1
395392,1
395520,1
395648,1
395776,1
395904,1
396032,1
396160,1
396288,1
396416,1
396544,1
396672,1
396800,1
396928,1
397056,1
397184,1
397312,1
397440,1
397568,1
397696,1
397824,1
397952,1
398080,1
398208,1
398336,1
398464,1
398592,1
398720,1
398848,1
398976,1
399104,1
399232,1
399360,1
399488,1
399616,1
399744,1
399872,1
400000,1
400128,1
400256,1
400384,1
400512,1
400640,1
400768,1
400896,1
401024,1
401152,1
401280,1
401408,1
401536,1
401664,1
401792,1
401920,1
402048,1
402176,1
402304,1
402432,1
402560,1
402688,1
402816,1
402944,1
403072,1
403200,1
403328,1
403456,1
403584,1
403712,1
403840,1
403968,1
404096,1
404224,1
404352,1
404480,1
404608,1
404736,1
404864,1
404992,1
405120,1
405248,1
405376,1
405504,1
405632,1
405760,1
405888,1
406016,1
406144,1
406272,1
406400,1
406528,1
406656,1
406784,1
406912,1
407040,1
407168,1
407296,1
407424,1
407552,1
407680,1
407808,1
407936,1
408064,1
408192,1
408320,1
408448,1
408576,1
408704,1
408832,1
408960,1
409088,1
409216,1
409344,1
409472,1
409600,1
409728,1
409856,1
409984,1
410112,1
410240,1
410368,1
410496,1
410624,1
410752,1
410880,1
411008,1
411136,1
411264,1
411392,1
411520,1
411648,1
411776,1
411904,1
412032,1
412160,1
412288,1
412416,1
412544,1
412672,1
412800,1
412928,1
413056,1
413184,1
413312,1
413440,1
413568,1
413696,1
413824,1
413952,1
414080,1
414208,1
414336,1
414464,1
414592,1
414720,1
414848,1
414976,1
415104,1
415232,1
415360,1
415488,1
415616,1
415744,1
415872,1
416000,1
416128,1
416256,1
416384,1
416512,1
416640,1
416768,1
416896,1
417024,1
417152,1
417280,1
417408,1
417536,1
417664,1
417792,1
417920,1
418048,1
418176,1
418304,1
418432,1
418560,1
418688,1
418816,1
418944,1
419072,1
419200,1
419328,1
419456,1
419584,1
419712,1
419840,1
419968,1
420096,1
420224,1
420352,1
420480,1
420608,1
420736,1
420864,1
420992,1
421120,1
421248,1
421376,1
421504,1
421632,1
421760,1
421888,1
422016,1
422144,1
422272,1
422400,1
422528,1
422656,1
422784,1
422912,1
423040,1
423168,1
423296,1
423424,1
423552,1
423680,1
423808,1
423936,1
424064,1
424192,1
424320,1
424448,1
424576,1
424704,1
424832,1
424960,1
425088,1
425216,1
425344,1
425472,1
425600,1
425728,1
425856,1
425984,1
426112,1
426240,1
426368,1
426496,1
426624,1
426752,1
426880,1
427008,1
427136,1
427264,1
427392,1
427520,1
427648,1
427776,1
427904,1
428032,1
428160,1
428288,1
428416,1
428544,1
428672,1
428800,1
428928,1
429056,1
429184,1
429312,1
429440,1
429568,1
429696,1
429824,1
429952,1
430080,1
430208,1
430336,1
430464,1
430592,1
430720,1
430848,1
430976,1
431104,1
431232,1
431360,1
431488,1
431616,1
431744,1
431872,1
432000,1
432128,1
432256,1
432384,1
432512,1
432640,1
432768,1
432896,1
433024,1
433152,1
433280,1
433408,1
433536,1
433664,1
433792,1
433920,1
434048,1
434176,1
434304,1
434432,1
434560,1
434688,1
434816,1
434944,1
435072,1
435200,1
435328,1
435456,1
435584,1
435712,1
435840,1
435968,1
436096,1
436224,1
436352,1
436480,1
436608,1
436736,1
436864,1
436992,1
437120,1
437248,1
437376,1
437504,1
437632,1
437760,1
437888,1
438016,1
438144,1
438272,1
438400,1
438528,1
438656,1
438784,1
438912,1
439040,1
439168,1
439296,1
439424,1
439552,1
439680,1
439808,1
439936,1
440064,1
440192,1
440320,1
440448,1
440576,1
440704,1
440832,1
440960,1
441088,1
441216,1
441344,1
441472,1
441600,1
441728,1
441856,1
441984,1
442112,1
442240,1
442368,1
442496,1
442624,1
442752,1
442880,1
443008,1
443136,1
443264,1
443392,1
443520,1
443648,1
443776,1
443904,1
444032,1
444160,1
444288,1
444416,1
444544,1
444672,1
444800,1
444928,1
445056,1
445184,1
445312,1
445440,1
445568,1
445696,1
445824,1
445952,1
446080,1
446208,1
446336,1
446464,1
446592,1
446720,1
446848,1
446976,1
447104,1
447232,1
447360,1
447488,1
447616,1
447744,1
447872,1
448000,1
448128,1
448256,1
448384,1
448512,1
448640,1
448768,1
448896,1
449024,1
449152,1
449280,1
449408,1
449536,1
449664,1
449792,1
449920,1
450048,1
450176,1
450304,1
450432,1
450560,1
450688,1
450816,1
450944,1
451072,1
451200,1
451328,1
451456,1
451584,1
451712,1
451840,1
451968,1
452096,1
452224,1
452352,1
452480,1
452608,1
452736,1
452864,1
452992,1
453120,1
453248,1
453376,1
453504,1
453632,1
453760,1
453888,1
454016,1
454144,1
454272,1
454400,1
454528,1
454656,1
454784,1
454912,1
455040,1
455168,1
455296,1
455424,1
455552,1
455680,1
455808,1
455936,1
456064,1
456192,1
456320,1
456448,1
456576,1
456704,1
456832,1
456960,1
457088,1
457216,1
457344,1
457472,1
457600,1
457728,1
457856,1
457984,1
458112,1
458240,1
458368,1
458496,1
458624,1
458752,1
458880,1
459008,1
459136,1
459264,1
459392,1
459520,1
459648,1
459776,1
459904,1
460032,1
460160,1
460288,1
460416,1
460544,1
460672,1
460800,1
460928,1
461056,1
461184,1
461312,1
461440,1
461568,1
461696,1
461824,1
461952,1
462080,1
462208,1
462336,1
462464,1
462592,1
462720,1
462848,1
462976,1
463104,1
463232,1
463360,1
463488,1
463616,1
463744,1
463872,1
464000,1
464128,1
464256,1
464384,1
464512,1
464640,1
464768,1
464896,1
465024,1
465152,1
465280,1
465408,1
465536,1
465664,1
465792,1
465920,1
466048,1
466176,1
466304,1
466432,1
466560,1
466688,1
466816,1
466944,1
467072,1
467200,1
467328,1
467456,1
467584,1
467712,1
467840,1
467968,1
468096,1
468224,1
468352,1
468480,1
468608,1
468736,1
468864,1
468992,1
469120,1
469248,1
469376,1
469504,1
469632,1
469760,1
469888,1
470016,1
470144,1
470272,1
470400,1
470528,1
470656,1
470784,1
470912,1
471040,1
471168,1
471296,1
471424,1
471552,1
471680,1
471808,1
471936,1
472064,1
472192,1
472320,1
472448,1
472576,1
472704,1
472832,1
472960,1
473088,1
473216,1
473344,1
473472,1
473600,1
473728,1
473856,1
473984,1
474112,1
474240,1
474368,1
474496,1
474624,1
474752,1
474880,1
475008,1
475136,1
475264,1
475392,1
475520,1
475648,1
475776,1
475904,1
476032,1
476160,1
476288,1
476416,1
476544,1
476672,1
476800,1
476928,1
477056,1
477184,1
477312,1
477440,1
477568,1
477696,1
477824,1
477952,1
478080,1
478208,1
478336,1
478464,1
478592,1
478720,1
478848,1
478976,1
479104,1
479232,1
479360,1
479488,1
479616,1
479744,1
479872,1
480000,1
480128,1
480256,1
480384,1
480512,1
480640,1
480768,1
480896,1
481024,1
481152,1
481280,1
481408,1
481536,1
481664,1
481792,1
481920,1
482048,1
482176,1
482304,1
482432,1
482560,1
482688,1
482816,1
482944,1
483072,1
483200,1
483328,1
483456,1
483584,1
483712,1
483840,1
483968,1
484096,1
484224,1
484352,1
484480,1
484608,1
484736,1
484864,1
484992,1
485120,1
485248,1
485376,1
485504,1
485632,1
485760,1
485888,1
486016,1
486144,1
486272,1
486400,1
486528,1
486656,1
486784,1
486912,1
487040,1
487168,1
487296,1
487424,1
487552,1
487680,1
487808,1
487936,1
488064,1
488192,1
488320,1
488448,1
488576,1
488704,1
488832,1
488960,1
489088,1
489216,1
489344,1
489472,1
489600,1
489728,1
489856,1
489984,1
490112,1
490240,1
490368,1
490496,1
490624,1
490752,1
490880,1
491008,1
491136,1
491264,1
491392,1
491520,1
491648,1
491776,1
491904,1
492032,1
492160,1
492288,1
492416,1
492544,1
492672,1
492800,1
492928,1
493056,1
493184,1
493312,1
493440,1
493568,1
493696,1
493824,1
493952,1
494080,1
494208,1
494336,1
494464,1
494592,1
494720,1
494848,1
494976,1
495104,1
495232,1
495360,1
495488,1
495616,1
495744,1
495872,1
496000,1
496128,1
496256,1
496384,1
496512,1
496640,1
496768,1
496896,1
497024,1
497152,1
497280,1
497408,1
497536,1
497664,1
497792,1
497920,1
498048,1
498176,1
498304,1
498432,1
498560,1
498688,1
498816,1
498944,1
499072,1
499200,1
499328,1
499456,1
499584,1
499712,1
499840,1
499968,1
500096,1
500224,1
500352,1
500480,1
500608,1
500736,1
500864,1
500992,1
501120,1
501248,1
501376,1
501504,1
501632,1
501760,1
501888,1
502016,1
502144,1
502272,1
502400,1
502528,1
502656,1
502784,1
502912,1
503040,1
503168,1
503296,1
503424,1
503552,1
503680,1
503808,1
503936,1
504064,1
504192,1
504320,1
504448,1
504576,1
504704,1
504832,1
504960,1
505088,1
505216,1
505344,1
505472,1
505600,1
505728,1
505856,1
505984,1
506112,1
506240,1
506368,1
506496,1
506624,1
506752,1
506880,1
507008,1
507136,1
507264,1
507392,1
507520,1
507648,1
507776,1
507904,1
508032,1
508160,1
508288,1
508416,1
508544,1
508672,1
508800,1
508928,1
509056,1
509184,1
509312,1
509440,1
509568,1
509696,1
509824,1
509952,1
510080,1
510208,1
510336,1
510464,1
510592,1
510720,1
510848,1
510976,1
511104,1
511232,1
511360,1
511488,1
511616,1
511744,1
511872,1
512000,1
512128,1
512256,1
512384,1
512512,1
512640,1
512768,1
512896,1
513024,1
513152,1
513280,1
513408,1
513536,1
513664,1
513792,1
513920,1
514048,1
514176,1
514304,1
514432,1
514560,1
514688,1
514816,1
514944,1
515072,1
515200,1
515328,1
515456,1
515584,1
515712,1
515840,1
515968,1
516096,1
516224,1
516352,1
516480,1
516608,1
516736,1
516864,1
516992,1
517120,1
517248,1
517376,1
517504,1
517632,1
517760,1
517888,1
518016,1
518144,1
518272,1
518400,1
518528,1
518656,1
518784,1
518912,1
519040,1
519168,1
519296,1
519424,1
519552,1
519680,1
519808,1
519936,1
520064,1
520192,1
520320,1
520448,1
520576,1
520704,1
520832,1
520960,1
521088,1
521216,1
521344,1
521472,1
521600,1
521728,1
521856,1
521984,1
522112,1
522240,1
522368,1
522496,1
522624,1
522752,1
522880,1
523008,1
523136,1
523264,1
523392,1
523520,1
523648,1
523776,1
523904,1
524032,1
524160,1
524288,1
524416,1
524544,1
524672,1
524800,1
524928,1
525056,1
525184,1
525312,1
525440,1
525568,1
525696,1
525824,1
525952,1
526080,1
526208,1
526336,1
526464,1
526592,1
526720,1
526848,1
526976,1
527104,1
527232,1
527360,1
527488,1
527616,1
527744,1
527872,1
528000,1
528128,1
528256,1
528384,1
528512,1
528640,1
528768,1
528896,1
529024,1
529152,1
529280,1
529408,1
529536,1
529664,1
529792,1
529920,1
530048,1
530176,1
530304,1
530432,1
530560,1
530688,1
530816,1
530944,1
531072,1
531200,1
531328,1
531456,1
531584,1
531712,1
531840,1
531968,1
532096,1
532224,1
532352,1
532480,1
532608,1
532736,1
532864,1
532992,1
533120,1
533248,1
533376,1
533504,1
533632,1
533760,1
533888,1
534016,1
534144,1
534272,1
534400,1
534528,1
534656,1
534784,1
534912,1
535040,1
535168,1
535296,1
535424,1
535552,1
535680,1
535808,1
535936,1
536064,1
536192,1
536320,1
536448,1
536576,1
536704,1
536832,1
536960,1
537088,1
537216,1
537344,1
537472,1
537600,1
537728,1
537856,1
537984,1
538112,1
538240,1
538368,1
538496,1
538624,1
538752,1
538880,1
539008,1
539136,1
539264,1
539392,1
539520,1
539648,1
539776,1
539904,1
540032,1
540160,1
540288,1
540416,1
540544,1
540672,1
540800,1
540928,1
541056,1
541184,1
541312,1
541440,1
541568,1
541696,1
541824,1
541952,1
542080,1
542208,1
542336,1
542464,1
542592,1
542720,1
542848,1
542976,1
543104,1
543232,1
543360,1
543488,1
543616,1
543744,1
543872,1
544000,1
544128,1
544256,1
544384,1
544512,1
544640,1
544768,1
544896,1
545024,1
545152,1
545280,1
545408,1
545536,1
545664,1
545792,1
545920,1
546048,1
546176,1
546304,1
546432,1
546560,1
546688,1
546816,1
546944,1
547072,1
547200,1
547328,1
547456,1
547584,1
547712,1
547840,1
547968,1
548096,1
548224,1
548352,1
548480,1
548608,1
548736,1
548864,1
548992,1
549120,1
549248,1
549376,1
549504,1
549632,1
549760,1
549888,1
550016,1
550144,1
550272,1
550400,1
550528,1
550656,1
550784,1
550912,1
551040,1
551168,1
551296,1
551424,1
551552,1
551680,1
551808,1
551936,1
552064,1
552192,1
552320,1
552448,1
552576,1
552704,1
552832,1
552960,1
553088,1
553216,1
553344,1
553472,1
553600,1
553728,1
553856,1
553984,1
554112,1
554240,1
554368,1
554496,1
554624,1
554752,1
554880,1
555008,1
555136,1
555264,1
555392,1
555520,1
555648,1
555776,1
555904,1
556032,1
556160,1
556288,1
556416,1
556544,1
556672,1
556800,1
556928,1
557056,1
557184,1
557312,1
557440,1
557568,1
557696,1
557824,1
557952,1
558080,1
558208,1
558336,1
558464,1
558592,1
558720,1
558848,1
558976,1
559104,1
559232,1
559360,1
559488,1
559616,1
559744,1
559872,1
560000,1
560128,1
560256,1
560384,1
560512,1
560640,1
560768,1
560896,1
561024,1
561152,1
561280,1
561408,1
561536,1
561664,1
561792,1
561920,1
562048,1
562176,1
562304,1
562432,1
562560,1
562688,1
562816,1
562944,1
563072,1
563200,1
563328,1
563456,1
563584,1
563712,1
563840,1
563968,1
564096,1
564224,1
564352,1
564480,1
564608,1
564736,1
564864,1
564992,1
565120,1
565248,1
565376,1
565504,1
565632,1
565760,1
565888,1
566016,1
566144,1
566272,1
566400,1
566528,1
566656,1
566784,1
566912,1
567040,1
567168,1
567296,1
567424,1
567552,1
567680,1
567808,1
567936,1
568064,1
568192,1
568320,1
568448,1
568576,1
568704,1
568832,1
568960,1
569088,1
569216,1
569344,1
569472,1
569600,1
569728,1
569856,1
569984,1
570112,1
570240,1
570368,1
570496,1
570624,1
570752,1
570880,1
571008,1
571136,1
571264,1
571392,1
571520,1
571648,1
571776,1
571904,1
572032,1
572160,1
572288,1
572416,1
572544,1
572672,1
572800,1
572928,1
573056,1
573184,1
573312,1
573440,1
573568,1
573696,1
573824,1
573952,1
574080,1
574208,1
574336,1
574464,1
574592,1
574720,1
574848,1
574976,1
575104,1
575232,1
575360,1
575488,1
575616,1
575744,1
575872,1
576000,1
576128,1
576256,1
576384,1
576512,1
576640,1
576768,1
576896,1
577024,1
577152,1
577280,1
577408,1
577536,1
577664,1
577792,1
577920,1
578048,1
578176,1
578304,1
578432,1
578560,1
578688,1
578816,1
578944,1
579072,1
579200,1
579328,1
579456,1
579584,1
579712,1
579840,1
579968,1
580096,1
580224,1
580352,1
580480,1
580608,1
580736,1
580864,1
580992,1
581120,1
581248,1
581376,1
581504,1
581632,1
581760,1
581888,1
582016,1
582144,1
582272,1
582400,1
582528,1
582656,1
582784,1
582912,1
583040,1
583168,1
583296,1
583424,1
583552,1
583680,1
583808,1
583936,1
584064,1
584192,1
584320,1
584448,1
584576,1
584704,1
584832,1
584960,1
585088,1
585216,1
585344,1
585472,1
585600,1
585728,1
585856,1
585984,1
586112,1
586240,1
586368,1
586496,1
586624,1
586752,1
586880,1
587008,1
587136,1
587264,1
587392,1
587520,1
587648,1
587776,1
587904,1
588032,1
588160,1
588288,1
588416,1
588544,1
588672,1
588800,1
588928,1
589056,1
589184,1
589312,1
589440,1
589568,1
589696,1
589824,1
589952,1
590080,1
590208,1
590336,1
590464,1
590592,1
590720,1
590848,1
590976,1
591104,1
591232,1
591360,1
591488,1
591616,1
591744,1
591872,1
592000,1
592128,1
592256,1
592384,1
592512,1
592640,1
592768,1
592896,1
593024,1
593152,1
593280,1
593408,1
593536,1
593664,1
593792,1
593920,1
594048,1
594176,1
594304,1
594432,1
594560,1
594688,1
594816,1
594944,1
595072,1
595200,1
595328,1
595456,1
595584,1
595712,1
595840,1
595968,1
596096,1
596224,1
596352,1
596480,1
596608,1
596736,1
596864,1
596992,1
597120,1
597248,1
597376,1
597504,1
597632,1
597760,1
597888,1
598016,1
598144,1
598272,1
598400,1
598528,1
598656,1
598784,1
598912,1
599040,1
599168,1
599296,1
599424,1
599552,1
599680,1
599808,1
599936,1
600064,1
600192,1
600320,1
600448,1
600576,1
600704,1
600832,1
600960,1
601088,1
601216,1
601344,1
601472,1
601600,1
601728,1
601856,1
601984,1
602112,1
602240,1
602368,1
602496,1
602624,1
602752,1
602880,1
603008,1
603136,1
603264,1
603392,1
603520,1
603648,1
603776,1
603904,1
604032,1
604160,1
604288,1
604416,1
604544,1
604672,1
604800,1
604928,1
605056,1
605184,1
605312,1
605440,1
605568,1
605696,1
605824,1
605952,1
606080,1
606208,1
606336,1
606464,1
606592,1
606720,1
606848,1
606976,1
607104,1
607232,1
607360,1
607488,1
607616,1
607744,1
607872,1
608000,1
608128,1
608256,1
608384,1
608512,1
608640,1
608768,1
608896,1
609024,1
609152,1
609280,1
609408,1
609536,1
609664,1
609792,1
609920,1
610048,1
610176,1
610304,1
610432,1
610560,1
610688,1
610816,1
610944,1
611072,1
611200,1
611328,1
611456,1
611584,1
611712,1
611840,1
611968,1
612096,1
612224,1
612352,1
612480,1
612608,1
612736,1
612864,1
612992,1
613120,1
613248,1
613376,1
613504,1
613632,1
613760,1
613888,1
614016,1
614144,1
614272,1
614400,1
614528,1
614656,1
614784,1
16,8800
4092,1
4097,1
4102,2
4107,1
4112,1
4117,1
4122,1
4127,2
4132,1
4137,1
4142,1
4147,1
4152,1
4157,1
4162,1
4167,1
4172,1
4177,1
4182,1
4187,1
4192,1
4197,1
4202,1
4207,1
4212,1
4217,1
4222,1
4227,1
4232,1
4237,1
4242,1
4247,1
4252,1
4257,1
4262,1
4267,1
4272,1
4277,1
4282,2
4287,2
4292,1
4297,2
4302,1
4307,1
4312,1
4317,1
4322,1
4327,1
4332,1
4337,1
4342,1
4347,1
4357,1
4362,1
4367,1
4372,1
4377,1
4382,2
4387,1
4392,1
4397,1
4402,1
4407,1
4412,1
4417,1
4422,1
4427,1
4432,1
4437,1
4442,1
4447,1
4452,1
4457,1
4462,1
4467,2
4472,1
4477,1
4482,1
4487,2
4492,2
4497,2
4502,2
4507,1
4512,2
4517,1
4522,1
4527,1
4532,1
4537,1
4542,2
4547,1
4552,1
4557,1
4562,2
4567,1
4572,1
4577,1
4582,1
4587,1
4592,1
4597,1
4602,1
4607,2
4612,2
4617,1
4622,1
4627,1
4632,2
4637,1
4642,1
4647,1
4652,1
4657,1
4662,1
4667,1
4672,1
4677,1
4682,1
4687,1
4692,1
4697,1
4702,1
4707,1
4712,1
4717,1
4722,1
4727,2
4732,1
4737,1
4742,1
4747,2
4752,1
4757,1
4762,1
4767,2
4772,1
4777,1
4782,1
4787,1
4792,1
4797,1
4802,1
4807,1
4812,1
4817,1
4822,1
4827,1
4832,1
4837,2
4842,1
4847,1
4852,1
4857,1
4862,1
4867,2
4872,1
4877,1
4882,1
4887,1
4892,1
4897,2
4902,3
4907,1
4912,2
4917,1
4922,1
4927,1
4932,1
4937,1
4942,2
4947,1
4952,1
4957,2
4962,3
4967,1
4972,1
4977,2
4982,1
4987,1
4997,1
5002,1
5007,1
5012,1
5017,1
5022,1
5027,2
5032,1
5037,1
5042,1
5047,1
5052,1
5057,1
5062,1
5067,1
5072,1
5077,1
5082,1
5087,1
5092,2
5097,1
5102,1
5107,1
5112,1
5117,1
5122,1
5127,1
5132,1
5137,1
5142,1
5147,1
5152,1
5157,1
5162,1
5167,1
5172,1
5177,1
5182,2
5187,1
5192,1
5197,1
5202,1
5207,1
5212,1
5217,1
5222,1
5227,1
5232,1
5237,2
5242,1
5247,1
5252,1
5257,1
5262,1
5267,1
5272,2
5277,1
5282,2
5287,1
5292,1
5297,1
5302,1
5307,1
5312,1
5317,1
5322,1
5327,1
5332,1
5337,1
5342,1
5347,1
5352,1
5357,1
5362,1
5367,1
5372,3
5377,1
5382,1
5387,1
5392,1
5397,1
5402,1
5407,1
5412,1
5417,1
5422,1
5427,1
5432,1
5437,1
5442,1
5447,1
5452,1
5457,1
5462,1
5467,2
5472,1
5477,2
5482,1
5487,1
5492,1
5497,1
5502,1
5507,1
5512,1
5517,1
5522,1
5527,1
5532,1
5537,1
5542,1
5547,1
5552,1
5557,2
5562,1
5567,1
5572,1
5577,1
5582,1
5587,1
5592,1
5597,1
5602,1
5607,1
5612,1
5617,1
5622,1
5627,1
5637,1
5642,1
5647,1
5652,1
5657,1
5662,1
5667,1
5677,1
5682,1
5687,1
5692,1
5697,2
5702,2
5707,1
5712,1
5717,1
5722,1
5727,1
5732,1
5737,2
5742,1
5747,1
5752,1
5757,1
5762,1
5767,1
5772,1
5777,1
5782,1
5787,1
5792,1
5797,1
5802,1
5807,2
5812,1
5817,1
5822,1
5827,1
5832,1
5837,1
5842,1
5847,1
5852,1
5857,1
5862,1
5867,1
5872,1
5877,1
5882,1
5887,1
5892,1
5897,1
5902,1
5907,1
5912,1
5917,1
5922,1
5927,1
5932,2
5937,1
5942,1
5947,1
5952,2
5957,1
5962,1
5967,1
5972,1
5977,1
5982,1
5987,1
5992,1
5997,1
6002,1
6007,1
6012,1
6017,1
6022,1
6027,1
6032,1
6037,1
6042,1
6047,1
6052,1
6057,1
6062,1
6067,1
6072,1
6077,1
6082,1
6087,1
6092,1
6097,1
6102,1
6107,1
6112,1
6117,1
6122,1
6127,1
6132,1
6137,1
6142,1
6147,1
6152,1
6157,1
6162,1
6167,1
6172,2
6177,1
6182,1
6187,1
6192,1
6197,1
6202,1
6207,1
6212,2
6217,1
6222,1
6227,1
6232,1
6237,1
6242,1
6247,1
6252,1
6257,1
6262,2
6267,1
6277,1
6282,1
6287,1
6292,2
6297,1
6302,2
6307,1
6312,1
6317,1
6322,1
6327,1
6332,1
6337,1
6342,1
6347,1
6352,1
6357,1
6362,1
6367,2
6372,1
6377,1
6382,1
6387,1
6392,1
6397,1
6402,1
6407,1
6412,1
6417,2
6422,1
6427,1
6432,1
6437,1
6442,2
6447,1
6452,1
6457,1
6462,1
6467,1
6472,1
6477,1
6482,1
6487,1
6492,1
6497,1
6502,1
6507,1
6512,1
6517,1
6522,1
6527,2
6532,1
6537,1
6542,1
6547,1
6552,1
6557,1
6562,1
6567,1
6572,1
6577,1
6582,2
6587,2
6592,1
6597,2
6602,2
6607,1
6612,1
6617,1
6622,2
6627,2
6632,1
6637,2
6642,2
6647,1
6652,1
6657,1
6662,1
6667,1
6672,1
6677,1
6682,1
6687,1
6692,1
6697,1
6702,1
6707,1
6712,1
6717,1
6722,3
6727,1
6732,1
6737,2
6742,1
6747,1
6752,1
6757,1
6762,1
6767,1
6772,1
6777,1
6782,1
6787,1
6792,1
6797,1
6802,1
6807,1
6812,1
6817,1
6822,1
6827,1
6832,1
6837,1
6842,1
6847,1
6852,1
6857,1
6862,1
6867,2
6872,1
6877,1
6882,1
6887,1
6892,2
6897,1
6902,1
6907,1
6917,1
6922,1
6927,1
6932,1
6937,2
6942,2
6947,2
6952,1
6957,1
6962,2
6967,1
6972,1
6977,1
6982,1
6987,1
6992,1
6997,2
7002,2
7007,1
7012,1
7017,1
7022,1
7027,1
7032,1
7037,1
7042,1
7047,2
7052,1
7057,1
7062,1
7067,1
7072,1
7077,1
7082,1
7087,1
7092,1
7097,1
7102,1
7107,1
7112,1
7117,2
7122,1
7127,1
7132,1
7137,1
7142,1
7147,1
7152,1
7157,1
7162,1
7167,1
7172,1
7177,1
7182,1
7187,1
7192,1
7197,1
7202,2
7207,1
7212,1
7217,1
7222,1
7227,1
7232,1
7237,1
7242,1
7247,1
7252,2
7257,1
7262,1
7267,1
7272,2
7277,1
7282,1
7287,1
7292,1
7297,1
7302,2
7307,1
7312,1
7317,1
7322,2
7327,1
7332,1
7337,1
7342,2
7347,1
7352,1
7357,1
7362,1
7367,1
7372,1
7377,1
7382,1
7387,2
7392,1
7397,2
7402,1
7407,1
7412,1
7417,1
7422,1
7427,1
7432,1
7437,1
7442,2
7447,1
7452,1
7457,1
7462,1
7467,1
7472,1
7477,1
7482,1
7487,1
7492,1
7497,2
7502,1
7507,1
7512,1
7517,2
7522,1
7527,1
7532,1
7537,1
7542,1
7547,1
7557,1
7562,1
7567,1
7572,1
7577,1
7582,1
7587,1
7592,1
7597,1
7602,1
7607,1
7612,1
7617,2
7622,2
7627,1
7632,2
7637,1
7642,1
7647,1
7652,2
7657,2
7662,1
7667,1
7672,1
7677,1
7682,1
7687,2
7692,1
7697,2
7702,1
7707,1
7712,1
7717,1
7722,1
7727,1
7732,1
7737,1
7742,1
7747,1
7752,1
7757,1
7762,1
7767,2
7772,1
7777,1
7782,1
7787,1
7792,2
7797,1
7802,1
7807,1
7812,1
7817,1
7822,1
7827,1
7832,1
7837,1
7842,1
7847,2
7852,1
7857,1
7862,1
7867,1
7872,1
7877,1
7882,1
7887,1
7892,1
7897,1
7902,1
7907,1
7912,2
7917,1
7922,1
7927,1
7932,1
