time,op,size
2043,a,16
2044,f,16
2045,r,7502
2046,a,16
2047,f,16
2048,r,7507
2049,a,16
2050,f,16
2051,r,7512
2052,a,16
2053,f,16
2054,r,7517
2055,a,16
2056,f,16
2057,r,7522
2058,a,16
2059,f,16
2060,r,7527
2061,a,16
2062,f,16
2063,r,7532
2064,a,16
2065,f,16
2066,r,7537
2067,a,16
2068,f,16
2069,r,7542
2070,a,16
2071,f,16
2072,r,7547
2073,a,16
2074,f,16
2075,r,7552
2076,a,16
2077,f,16
2078,r,7557
2079,a,16
2080,f,16
2081,r,7562
2082,a,16
2083,f,16
2084,r,7567
2085,a,16
2086,f,16
2087,r,7572
2088,a,16
2089,f,16
2090,r,7577
2091,a,16
2092,f,16
2093,r,7582
2094,a,16
2095,f,16
2096,r,7587
2097,a,16
2098,f,16
2099,r,7592
2100,a,16
2101,f,16
2102,r,7597
2103,a,16
2104,f,16
2105,r,7602
2106,a,16
2107,f,16
2108,r,7607
2109,a,16
2110,f,16
2111,r,7612
2112,a,16
2113,f,16
2114,r,7617
2115,a,16
2116,f,16
2117,r,7622
2118,a,16
2119,f,16
2120,r,7627
2121,a,16
2122,f,16
2123,r,7632
2124,a,16
2125,f,16
2126,r,7637
2127,a,16
2128,f,16
2129,r,7642
2130,a,16
2131,f,16
2132,r,7647
2133,a,16
2134,f,16
2135,r,7652
2136,a,16
2137,f,16
2138,r,7657
2139,a,16
2140,f,16
2141,r,7662
2142,a,16
2143,f,16
2144,r,7667
2145,a,16
2146,f,16
2147,r,7672
2148,a,16
2149,f,16
2150,r,7677
2151,a,16
2152,f,16
2153,r,7682
2154,a,16
2155,f,16
2156,r,7687
2157,a,16
2158,f,16
2159,r,7692
2160,a,16
2161,f,16
2162,r,7697
2163,a,16
2164,f,16
2165,r,7702
2166,a,16
2167,f,16
2168,r,7707
2169,a,16
2170,f,16
2171,r,7712
2172,a,16
2173,f,16
2174,r,7717
2175,a,16
2176,f,16
2177,r,7722
2178,a,16
2179,f,16
2180,r,7727
2181,a,16
2182,f,16
2183,r,7732
2184,a,16
2185,f,16
2186,r,7737
2187,a,16
2188,f,16
2189,r,7742
2190,a,16
2191,f,16
2192,r,7747
2193,a,16
2194,f,16
2195,r,7752
2196,a,16
2197,f,16
2198,r,7757
2199,a,16
2200,f,16
2201,r,7762
2202,a,16
2203,f,16
2204,r,7767
2205,a,16
2206,f,16
2207,r,7772
2208,a,16
2209,f,16
2210,r,7777
2211,a,16
2212,f,16
2213,r,7782
2214,a,16
2215,f,16
2216,r,7787
2217,a,16
2218,f,16
2219,r,7792
2220,a,16
2221,f,16
2222,r,7797
2223,a,16
2224,f,16
2225,r,7802
2226,a,16
2227,f,16
2228,r,7807
2229,a,16
2230,f,16
2231,r,7812
2232,a,16
2233,f,16
2234,r,7817
2235,a,16
2236,f,16
2237,r,7822
2238,a,16
2239,f,16
2240,r,7827
2241,a,16
2242,f,16
2243,r,7832
2244,a,16
2245,f,16
2246,r,7837
2247,a,16
2248,f,16
2249,r,7842
2250,a,16
2251,f,16
2252,r,7847
2253,a,16
2254,f,16
2255,r,7852
2256,a,16
2257,f,16
2258,r,7857
2259,a,16
2260,f,16
2261,r,7862
2262,a,16
2263,f,16
2264,r,7867
2265,a,16
2266,f,16
2267,r,7872
2268,a,16
2269,f,16
2270,r,7877
2271,a,16
2272,f,16
2273,r,7882
2274,a,16
2275,f,16
2276,r,7887
2277,a,16
2278,f,16
2279,r,7892
2280,a,16
2281,f,16
2282,r,7897
2283,a,16
2284,f,16
2285,r,7902
2286,a,16
2287,f,16
2288,r,7907
2289,a,16
2290,f,16
2291,r,7912
2292,a,16
2293,f,16
2294,r,7917
2295,a,16
2296,f,16
2297,r,7922
2298,a,16
2299,f,16
2300,r,7927
2301,a,16
2302,f,16
2303,r,7932
2304,a,16
2305,f,16
2306,r,7937
2307,a,16
2308,f,16
2309,r,7942
2310,a,16
2311,f,16
2312,r,7947
2313,a,16
2314,f,16
2315,r,7952
2316,a,16
2317,f,16
2318,r,7957
2319,a,16
2320,f,16
2321,r,7962
2322,a,16
2323,f,16
2324,r,7967
2325,a,16
2326,f,16
2327,r,7972
2328,a,16
2329,f,16
2330,r,7977
2331,a,16
2332,f,16
2333,r,7982
2334,a,16
2335,f,16
2336,r,7987
2337,a,16
2338,f,16
2339,r,7992
2340,a,16
2341,f,16
2342,r,7997
2343,a,16
2344,f,16
2345,r,8002
2346,a,16
2347,f,16
2348,r,8007
2349,a,16
2350,f,16
2351,r,8012
2352,a,16
2353,f,16
2354,r,8017
2355,a,16
2356,f,16
2357,r,8022
2358,a,16
2359,f,16
2360,r,8027
2361,a,16
2362,f,16
2363,r,8032
2364,a,16
2365,f,16
2366,r,8037
2367,a,16
2368,f,16
2369,r,8042
2370,a,16
2371,f,16
2372,r,8047
2373,a,16
2374,f,16
2375,r,8052
2376,a,16
2377,f,16
2378,r,8057
2379,a,16
2380,f,16
2381,r,8062
2382,a,16
2383,f,16
2384,r,8067
2385,a,16
2386,f,16
2387,r,8072
2388,a,16
2389,f,16
2390,r,8077
2391,a,16
2392,f,16
2393,r,8082
2394,a,16
2395,f,16
2396,r,8087
2397,a,16
2398,f,16
2399,r,8092
2400,a,16
2401,f,16
2402,r,8097
2403,a,16
2404,f,16
2405,r,8102
2406,a,16
2407,f,16
2408,r,8107
2409,a,16
2410,f,16
2411,r,8112
2412,a,16
2413,f,16
2414,r,8117
2415,a,16
2416,f,16
2417,r,8122
2418,a,16
2419,f,16
2420,r,8127
2421,a,16
2422,f,16
2423,r,8132
2424,a,16
2425,f,16
2426,r,8137
2427,a,16
2428,f,16
2429,r,8142
2430,a,16
2431,f,16
2432,r,8147
2433,a,16
2434,f,16
2435,r,8152
2436,a,16
2437,f,16
2438,r,8157
2439,a,16
2440,f,16
2441,r,8162
2442,a,16
2443,f,16
2444,r,8167
2445,a,16
2446,f,16
2447,r,8172
2448,a,16
2449,f,16
2450,r,8177
2451,a,16
2452,f,16
2453,r,8182
2454,a,16
2455,f,16
2456,r,8187
2457,a,16
2458,f,16
2459,r,8192
2460,a,16
2461,f,16
2462,r,8197
2463,a,16
2464,f,16
2465,r,8202
2466,a,16
2467,f,16
2468,r,8207
2469,a,16
2470,f,16
2471,r,8212
2472,a,16
2473,f,16
2474,r,8217
2475,a,16
2476,f,16
2477,r,8222
2478,a,16
2479,f,16
2480,r,8227
2481,a,16
2482,f,16
2483,r,8232
2484,a,16
2485,f,16
2486,r,8237
2487,a,16
2488,f,16
2489,r,8242
2490,a,16
2491,f,16
2492,r,8247
2493,a,16
2494,f,16
2495,r,8252
2496,a,16
2497,f,16
2498,r,8257
2499,a,16
2500,f,16
2501,r,8262
2502,a,16
2503,f,16
2504,r,8267
2505,a,16
2506,f,16
2507,r,8272
2508,a,16
2509,f,16
2510,r,8277
2511,a,16
2512,f,16
2513,r,8282
2514,a,16
2515,f,16
2516,r,8287
2517,a,16
2518,f,16
2519,r,8292
2520,a,16
2521,f,16
2522,r,8297
2523,a,16
2524,f,16
2525,r,8302
2526,a,16
2527,f,16
2528,r,8307
2529,a,16
2530,f,16
2531,r,8312
2532,a,16
2533,f,16
2534,r,8317
2535,a,16
2536,f,16
2537,r,8322
2538,a,16
2539,f,16
2540,r,8327
2541,a,16
2542,f,16
2543,r,8332
2544,a,16
2545,f,16
2546,r,8337
2547,a,16
2548,f,16
2549,r,8342
2550,a,16
2551,f,16
2552,r,8347
2553,a,16
2554,f,16
2555,r,8352
2556,a,16
2557,f,16
2558,r,8357
2559,a,16
2560,f,16
2561,r,8362
2562,a,16
2563,f,16
2564,r,8367
2565,a,16
2566,f,16
2567,r,8372
2568,a,16
2569,f,16
2570,r,8377
2571,a,16
2572,f,16
2573,r,8382
2574,a,16
2575,f,16
2576,r,8387
2577,a,16
2578,f,16
2579,r,8392
2580,a,16
2581,f,16
2582,r,8397
2583,a,16
2584,f,16
2585,r,8402
2586,a,16
2587,f,16
2588,r,8407
2589,a,16
2590,f,16
2591,r,8412
2592,a,16
2593,f,16
2594,r,8417
2595,a,16
2596,f,16
2597,r,8422
2598,a,16
2599,f,16
2600,r,8427
2601,a,16
2602,f,16
2603,r,8432
2604,a,16
2605,f,16
2606,r,8437
2607,a,16
2608,f,16
2609,r,8442
2610,a,16
2611,f,16
2612,r,8447
2613,a,16
2614,f,16
2615,r,8452
2616,a,16
2617,f,16
2618,r,8457
2619,a,16
2620,f,16
2621,r,8462
2622,a,16
2623,f,16
2624,r,8467
2625,a,16
2626,f,16
2627,r,8472
2628,a,16
2629,f,16
2630,r,8477
2631,a,16
2632,f,16
2633,r,8482
2634,a,16
2635,f,16
2636,r,8487
2637,a,16
2638,f,16
2639,r,8492
2640,a,16
2641,f,16
2642,r,8497
2643,a,16
2644,f,16
2645,r,8502
2646,a,16
2647,f,16
2648,r,8507
2649,a,16
2650,f,16
2651,r,8512
2652,a,16
2653,f,16
2654,r,8517
2655,a,16
2656,f,16
2657,r,8522
2658,a,16
2659,f,16
2660,r,8527
2661,a,16
2662,f,16
2663,r,8532
2664,a,16
2665,f,16
2666,r,8537
2667,a,16
2668,f,16
2669,r,8542
2670,a,16
2671,f,16
2672,r,8547
2673,a,16
2674,f,16
2675,r,8552
2676,a,16
2677,f,16
2678,r,8557
2679,a,16
2680,f,16
2681,r,8562
2682,a,16
2683,f,16
2684,r,8567
2685,a,16
2686,f,16
2687,r,8572
2688,a,16
2689,f,16
2690,r,8577
2691,a,16
2692,f,16
2693,r,8582
2694,a,16
2695,f,16
2696,r,8587
2697,a,16
2698,f,16
2699,r,8592
2700,a,16
2701,f,16
2702,r,8597
2703,a,16
2704,f,16
2705,r,8602
2706,a,16
2707,f,16
2708,r,8607
2709,a,16
2710,f,16
2711,r,8612
2712,a,16
2713,f,16
2714,r,8617
2715,a,16
2716,f,16
2717,r,8622
2718,a,16
2719,f,16
2720,r,8627
2721,a,16
2722,f,16
2723,r,8632
2724,a,16
2725,f,16
2726,r,8637
2727,a,16
2728,f,16
2729,r,8642
2730,a,16
2731,f,16
2732,r,8647
2733,a,16
2734,f,16
2735,r,8652
2736,a,16
2737,f,16
2738,r,8657
2739,a,16
2740,f,16
2741,r,8662
2742,a,16
2743,f,16
2744,r,8667
2745,a,16
2746,f,16
2747,r,8672
2748,a,16
2749,f,16
2750,r,8677
2751,a,16
2752,f,16
2753,r,8682
2754,a,16
2755,f,16
2756,r,8687
2757,a,16
2758,f,16
2759,r,8692
2760,a,16
2761,f,16
2762,r,8697
2763,a,16
2764,f,16
2765,r,8702
2766,a,16
2767,f,16
2768,r,8707
2769,a,16
2770,f,16
2771,r,8712
2772,a,16
2773,f,16
2774,r,8717
2775,a,16
2776,f,16
2777,r,8722
2778,a,16
2779,f,16
2780,r,8727
2781,a,16
2782,f,16
2783,r,8732
2784,a,16
2785,f,16
2786,r,8737
2787,a,16
2788,f,16
2789,r,8742
2790,a,16
2791,f,16
2792,r,8747
2793,a,16
2794,f,16
2795,r,8752
2796,a,16
2797,f,16
2798,r,8757
2799,a,16
2800,f,16
2801,r,8762
2802,a,16
2803,f,16
2804,r,8767
2805,a,16
2806,f,16
2807,r,8772
2808,a,16
2809,f,16
2810,r,8777
2811,a,16
2812,f,16
2813,r,8782
2814,a,16
2815,f,16
2816,r,8787
2817,a,16
2818,f,16
2819,r,8792
2820,a,16
2821,f,16
2822,r,8797
2823,a,16
2824,f,16
2825,r,8802
2826,a,16
2827,f,16
2828,r,8807
2829,a,16
2830,f,16
2831,r,8812
2832,a,16
2833,f,16
2834,r,8817
2835,a,16
2836,f,16
2837,r,8822
2838,a,16
2839,f,16
2840,r,8827
2841,a,16
2842,f,16
2843,r,8832
2844,a,16
2845,f,16
2846,r,8837
2847,a,16
2848,f,16
2849,r,8842
2850,a,16
2851,f,16
2852,r,8847
2853,a,16
2854,f,16
2855,r,8852
2856,a,16
2857,f,16
2858,r,8857
2859,a,16
2860,f,16
2861,r,8862
2862,a,16
2863,f,16
2864,r,8867
2865,a,16
2866,f,16
2867,r,8872
2868,a,16
2869,f,16
2870,r,8877
2871,a,16
2872,f,16
2873,r,8882
2874,a,16
2875,f,16
2876,r,8887
2877,a,16
2878,f,16
2879,r,8892
2880,a,16
2881,f,16
2882,r,8897
2883,a,16
2884,f,16
2885,r,8902
2886,a,16
2887,f,16
2888,r,8907
2889,a,16
2890,f,16
2891,r,8912
2892,a,16
2893,f,16
2894,r,8917
2895,a,16
2896,f,16
2897,r,8922
2898,a,16
2899,f,16
2900,r,8927
2901,a,16
2902,f,16
2903,r,8932
2904,a,16
2905,f,16
2906,r,8937
2907,a,16
2908,f,16
2909,r,8942
2910,a,16
2911,f,16
2912,r,8947
2913,a,16
2914,f,16
2915,r,8952
2916,a,16
2917,f,16
2918,r,8957
2919,a,16
2920,f,16
2921,r,8962
2922,a,16
2923,f,16
2924,r,8967
2925,a,16
2926,f,16
2927,r,8972
2928,a,16
2929,f,16
2930,r,8977
2931,a,16
2932,f,16
2933,r,8982
2934,a,16
2935,f,16
2936,r,8987
2937,a,16
2938,f,16
2939,r,8992
2940,a,16
2941,f,16
2942,r,8997
2943,a,16
2944,f,16
2945,r,9002
2946,a,16
2947,f,16
2948,r,9007
2949,a,16
2950,f,16
2951,r,9012
2952,a,16
2953,f,16
2954,r,9017
2955,a,16
2956,f,16
2957,r,9022
2958,a,16
2959,f,16
2960,r,9027
2961,a,16
2962,f,16
2963,r,9032
2964,a,16
2965,f,16
2966,r,9037
2967,a,16
2968,f,16
2969,r,9042
2970,a,16
2971,f,16
2972,r,9047
2973,a,16
2974,f,16
2975,r,9052
2976,a,16
2977,f,16
2978,r,9057
2979,a,16
2980,f,16
2981,r,9062
2982,a,16
2983,f,16
2984,r,9067
2985,a,16
2986,f,16
2987,r,9072
2988,a,16
2989,f,16
2990,r,9077
2991,a,16
2992,f,16
2993,r,9082
2994,a,16
2995,f,16
2996,r,9087
2997,a,16
2998,f,16
2999,r,9092
3000,a,16
3001,f,16
3002,r,9097
3003,a,16
3004,f,16
3005,r,9102
3006,a,16
3007,f,16
3008,r,9107
3009,a,16
3010,f,16
3011,r,9112
3012,a,16
3013,f,16
3014,r,9117
3015,a,16
3016,f,16
3017,r,9122
3018,a,16
3019,f,16
3020,r,9127
3021,a,16
3022,f,16
3023,r,9132
3024,a,16
3025,f,16
3026,r,9137
3027,a,16
3028,f,16
3029,r,9142
3030,a,16
3031,f,16
3032,r,9147
3033,a,16
3034,f,16
3035,r,9152
3036,a,16
3037,f,16
3038,r,9157
3039,a,16
3040,f,16
3041,r,9162
3042,a,16
3043,f,16
3044,r,9167
3045,a,16
3046,f,16
3047,r,9172
3048,a,16
3049,f,16
3050,r,9177
3051,a,16
3052,f,16
3053,r,9182
3054,a,16
3055,f,16
3056,r,9187
3057,a,16
3058,f,16
3059,r,9192
3060,a,16
3061,f,16
3062,r,9197
3063,a,16
3064,f,16
3065,r,9202
3066,a,16
3067,f,16
3068,r,9207
3069,a,16
3070,f,16
3071,r,9212
3072,a,16
3073,f,16
3074,r,9217
3075,a,16
3076,f,16
3077,r,9222
3078,a,16
3079,f,16
3080,r,9227
3081,a,16
3082,f,16
3083,r,9232
3084,a,16
3085,f,16
3086,r,9237
3087,a,16
3088,f,16
3089,r,9242
3090,a,16
3091,f,16
3092,r,9247
3093,a,16
3094,f,16
3095,r,9252
3096,a,16
3097,f,16
3098,r,9257
3099,a,16
3100,f,16
3101,r,9262
3102,a,16
3103,f,16
3104,r,9267
3105,a,16
3106,f,16
3107,r,9272
3108,a,16
3109,f,16
3110,r,9277
3111,a,16
3112,f,16
3113,r,9282
3114,a,16
3115,f,16
3116,r,9287
3117,a,16
3118,f,16
3119,r,9292
3120,a,16
3121,f,16
3122,r,9297
3123,a,16
3124,f,16
3125,r,9302
3126,a,16
3127,f,16
3128,r,9307
3129,a,16
3130,f,16
3131,r,9312
3132,a,16
3133,f,16
3134,r,9317
3135,a,16
3136,f,16
3137,r,9322
3138,a,16
3139,f,16
3140,r,9327
3141,a,16
3142,f,16
3143,r,9332
3144,a,16
3145,f,16
3146,r,9337
3147,a,16
3148,f,16
3149,r,9342
3150,a,16
3151,f,16
3152,r,9347
3153,a,16
3154,f,16
3155,r,9352
3156,a,16
3157,f,16
3158,r,9357
3159,a,16
3160,f,16
3161,r,9362
3162,a,16
3163,f,16
3164,r,9367
3165,a,16
3166,f,16
3167,r,9372
3168,a,16
3169,f,16
3170,r,9377
3171,a,16
3172,f,16
3173,r,9382
3174,a,16
3175,f,16
3176,r,9387
3177,a,16
3178,f,16
3179,r,9392
3180,a,16
3181,f,16
3182,r,9397
3183,a,16
3184,f,16
3185,r,9402
3186,a,16
3187,f,16
3188,r,9407
3189,a,16
3190,f,16
3191,r,9412
3192,a,16
3193,f,16
3194,r,9417
3195,a,16
3196,f,16
3197,r,9422
3198,a,16
3199,f,16
3200,r,9427
3201,a,16
3202,f,16
3203,r,9432
3204,a,16
3205,f,16
3206,r,9437
3207,a,16
3208,f,16
3209,r,9442
3210,a,16
3211,f,16
3212,r,9447
3213,a,16
3214,f,16
3215,r,9452
3216,a,16
3217,f,16
3218,r,9457
3219,a,16
3220,f,16
3221,r,9462
3222,a,16
3223,f,16
3224,r,9467
3225,a,16
3226,f,16
3227,r,9472
3228,a,16
3229,f,16
3230,r,9477
3231,a,16
3232,f,16
3233,r,9482
3234,a,16
3235,f,16
3236,r,9487
3237,a,16
3238,f,16
3239,r,9492
3240,a,16
3241,f,16
3242,r,9497
3243,a,16
3244,f,16
3245,r,9502
3246,a,16
3247,f,16
3248,r,9507
3249,a,16
3250,f,16
3251,r,9512
3252,a,16
3253,f,16
3254,r,9517
3255,a,16
3256,f,16
3257,r,9522
3258,a,16
3259,f,16
3260,r,9527
3261,a,16
3262,f,16
3263,r,9532
3264,a,16
3265,f,16
3266,r,9537
3267,a,16
3268,f,16
3269,r,9542
3270,a,16
3271,f,16
3272,r,9547
3273,a,16
3274,f,16
3275,r,9552
3276,a,16
3277,f,16
3278,r,9557
3279,a,16
3280,f,16
3281,r,9562
3282,a,16
3283,f,16
3284,r,9567
3285,a,16
3286,f,16
3287,r,9572
3288,a,16
3289,f,16
3290,r,9577
3291,a,16
3292,f,16
3293,r,9582
3294,a,16
3295,f,16
3296,r,9587
3297,a,16
3298,f,16
3299,r,9592
3300,a,16
3301,f,16
3302,r,9597
3303,a,16
3304,f,16
3305,r,9602
3306,a,16
3307,f,16
3308,r,9607
3309,a,16
3310,f,16
3311,r,9612
3312,a,16
3313,f,16
3314,r,9617
3315,a,16
3316,f,16
3317,r,9622
3318,a,16
3319,f,16
3320,r,9627
3321,a,16
3322,f,16
3323,r,9632
3324,a,16
3325,f,16
3326,r,9637
3327,a,16
3328,f,16
3329,r,9642
3330,a,16
3331,f,16
3332,r,9647
3333,a,16
3334,f,16
3335,r,9652
3336,a,16
3337,f,16
3338,r,9657
3339,a,16
3340,f,16
3341,r,9662
3342,a,16
3343,f,16
3344,r,9667
3345,a,16
3346,f,16
3347,r,9672
3348,a,16
3349,f,16
3350,r,9677
3351,a,16
3352,f,16
3353,r,9682
3354,a,16
3355,f,16
3356,r,9687
3357,a,16
3358,f,16
3359,r,9692
3360,a,16
3361,f,16
3362,r,9697
3363,a,16
3364,f,16
3365,r,9702
3366,a,16
3367,f,16
3368,r,9707
3369,a,16
3370,f,16
3371,r,9712
3372,a,16
3373,f,16
3374,r,9717
3375,a,16
3376,f,16
3377,r,9722
3378,a,16
3379,f,16
3380,r,9727
3381,a,16
3382,f,16
3383,r,9732
3384,a,16
3385,f,16
3386,r,9737
3387,a,16
3388,f,16
3389,r,9742
3390,a,16
3391,f,16
3392,r,9747
3393,a,16
3394,f,16
3395,r,9752
3396,a,16
3397,f,16
3398,r,9757
3399,a,16
3400,f,16
3401,r,9762
3402,a,16
3403,f,16
3404,r,9767
3405,a,16
3406,f,16
3407,r,9772
3408,a,16
3409,f,16
3410,r,9777
3411,a,16
3412,f,16
3413,r,9782
3414,a,16
3415,f,16
3416,r,9787
3417,a,16
3418,f,16
3419,r,9792
3420,a,16
3421,f,16
3422,r,9797
3423,a,16
3424,f,16
3425,r,9802
3426,a,16
3427,f,16
3428,r,9807
3429,a,16
3430,f,16
3431,r,9812
3432,a,16
3433,f,16
3434,r,9817
3435,a,16
3436,f,16
3437,r,9822
3438,a,16
3439,f,16
3440,r,9827
3441,a,16
3442,f,16
3443,r,9832
3444,a,16
3445,f,16
3446,r,9837
3447,a,16
3448,f,16
3449,r,9842
3450,a,16
3451,f,16
3452,r,9847
3453,a,16
3454,f,16
3455,r,9852
3456,a,16
3457,f,16
3458,r,9857
3459,a,16
3460,f,16
3461,r,9862
3462,a,16
3463,f,16
3464,r,9867
3465,a,16
3466,f,16
3467,r,9872
3468,a,16
3469,f,16
3470,r,9877
3471,a,16
3472,f,16
3473,r,9882
3474,a,16
3475,f,16
3476,r,9887
3477,a,16
3478,f,16
3479,r,9892
3480,a,16
3481,f,16
3482,r,9897
3483,a,16
3484,f,16
3485,r,9902
3486,a,16
3487,f,16
3488,r,9907
3489,a,16
3490,f,16
3491,r,9912
3492,a,16
3493,f,16
3494,r,9917
3495,a,16
3496,f,16
3497,r,9922
3498,a,16
3499,f,16
3500,r,9927
3501,a,16
3502,f,16
3503,r,9932
3504,a,16
3505,f,16
3506,r,9937
3507,a,16
3508,f,16
3509,r,9942
3510,a,16
3511,f,16
3512,r,9947
3513,a,16
3514,f,16
3515,r,9952
3516,a,16
3517,f,16
3518,r,9957
3519,a,16
3520,f,16
3521,r,9962
3522,a,16
3523,f,16
3524,r,9967
3525,a,16
3526,f,16
3527,r,9972
3528,a,16
3529,f,16
3530,r,9977
3531,a,16
3532,f,16
3533,r,9982
3534,a,16
3535,f,16
3536,r,9987
3537,a,16
3538,f,16
3539,r,9992
3540,a,16
3541,f,16
3542,r,9997
3543,a,16
3544,f,16
3545,r,10002
3546,a,16
3547,f,16
3548,r,10007
3549,a,16
3550,f,16
3551,r,10012
3552,a,16
3553,f,16
3554,r,10017
3555,a,16
3556,f,16
3557,r,10022
3558,a,16
3559,f,16
3560,r,10027
3561,a,16
3562,f,16
3563,r,10032
3564,a,16
3565,f,16
3566,r,10037
3567,a,16
3568,f,16
3569,r,10042
3570,a,16
3571,f,16
3572,r,10047
3573,a,16
3574,f,16
3575,r,10052
3576,a,16
3577,f,16
3578,r,10057
3579,a,16
3580,f,16
3581,r,10062
3582,a,16
3583,f,16
3584,r,10067
3585,a,16
3586,f,16
3587,r,10072
3588,a,16
3589,f,16
3590,r,10077
3591,a,16
3592,f,16
3593,r,10082
3594,a,16
3595,f,16
3596,r,10087
3597,a,16
3598,f,16
3599,r,10092
3600,a,16
3601,f,16
3602,r,10097
3603,a,16
3604,f,16
3605,r,10102
3606,a,16
3607,f,16
3608,r,10107
3609,a,16
3610,f,16
3611,r,10112
3612,a,16
3613,f,16
3614,r,10117
3615,a,16
3616,f,16
3617,r,10122
3618,a,16
3619,f,16
3620,r,10127
3621,a,16
3622,f,16
3623,r,10132
3624,a,16
3625,f,16
3626,r,10137
3627,a,16
3628,f,16
3629,r,10142
3630,a,16
3631,f,16
3632,r,10147
3633,a,16
3634,f,16
3635,r,10152
3636,a,16
3637,f,16
3638,r,10157
3639,a,16
3640,f,16
3641,r,10162
3642,a,16
3643,f,16
3644,r,10167
3645,a,16
3646,f,16
3647,r,10172
3648,a,16
3649,f,16
3650,r,10177
3651,a,16
3652,f,16
3653,r,10182
3654,a,16
3655,f,16
3656,r,10187
3657,a,16
3658,f,16
3659,r,10192
3660,a,16
3661,f,16
3662,r,10197
3663,a,16
3664,f,16
3665,r,10202
3666,a,16
3667,f,16
3668,r,10207
3669,a,16
3670,f,16
3671,r,10212
3672,a,16
3673,f,16
3674,r,10217
3675,a,16
3676,f,16
3677,r,10222
3678,a,16
3679,f,16
3680,r,10227
3681,a,16
3682,f,16
3683,r,10232
3684,a,16
3685,f,16
3686,r,10237
3687,a,16
3688,f,16
3689,r,10242
3690,a,16
3691,f,16
3692,r,10247
3693,a,16
3694,f,16
3695,r,10252
3696,a,16
3697,f,16
3698,r,10257
3699,a,16
3700,f,16
3701,r,10262
3702,a,16
3703,f,16
3704,r,10267
3705,a,16
3706,f,16
3707,r,10272
3708,a,16
3709,f,16
3710,r,10277
3711,a,16
3712,f,16
3713,r,10282
3714,a,16
3715,f,16
3716,r,10287
3717,a,16
3718,f,16
3719,r,10292
3720,a,16
3721,f,16
3722,r,10297
3723,a,16
3724,f,16
3725,r,10302
3726,a,16
3727,f,16
3728,r,10307
3729,a,16
3730,f,16
3731,r,10312
3732,a,16
3733,f,16
3734,r,10317
3735,a,16
3736,f,16
3737,r,10322
3738,a,16
3739,f,16
3740,r,10327
3741,a,16
3742,f,16
3743,r,10332
3744,a,16
3745,f,16
3746,r,10337
3747,a,16
3748,f,16
3749,r,10342
3750,a,16
3751,f,16
3752,r,10347
3753,a,16
3754,f,16
3755,r,10352
3756,a,16
3757,f,16
3758,r,10357
3759,a,16
3760,f,16
3761,r,10362
3762,a,16
3763,f,16
3764,r,10367
3765,a,16
3766,f,16
3767,r,10372
3768,a,16
3769,f,16
3770,r,10377
3771,a,16
3772,f,16
3773,r,10382
3774,a,16
3775,f,16
3776,r,10387
3777,a,16
3778,f,16
3779,r,10392
3780,a,16
3781,f,16
3782,r,10397
3783,a,16
3784,f,16
3785,r,10402
3786,a,16
3787,f,16
3788,r,10407
3789,a,16
3790,f,16
3791,r,10412
3792,a,16
3793,f,16
3794,r,10417
3795,a,16
3796,f,16
3797,r,10422
3798,a,16
3799,f,16
3800,r,10427
3801,a,16
3802,f,16
3803,r,10432
3804,a,16
3805,f,16
3806,r,10437
3807,a,16
3808,f,16
3809,r,10442
3810,a,16
3811,f,16
3812,r,10447
3813,a,16
3814,f,16
3815,r,10452
3816,a,16
3817,f,16
3818,r,10457
3819,a,16
3820,f,16
3821,r,10462
3822,a,16
3823,f,16
3824,r,10467
3825,a,16
3826,f,16
3827,r,10472
3828,a,16
3829,f,16
3830,r,10477
3831,a,16
3832,f,16
3833,r,10482
3834,a,16
3835,f,16
3836,r,10487
3837,a,16
3838,f,16
3839,r,10492
3840,a,16
3841,f,16
3842,r,10497
3843,a,16
3844,f,16
3845,r,10502
3846,a,16
3847,f,16
3848,r,10507
3849,a,16
3850,f,16
3851,r,10512
3852,a,16
3853,f,16
3854,r,10517
3855,a,16
3856,f,16
3857,r,10522
3858,a,16
3859,f,16
3860,r,10527
3861,a,16
3862,f,16
3863,r,10532
3864,a,16
3865,f,16
3866,r,10537
3867,a,16
3868,f,16
3869,r,10542
3870,a,16
3871,f,16
3872,r,10547
3873,a,16
3874,f,16
3875,r,10552
3876,a,16
3877,f,16
3878,r,10557
3879,a,16
3880,f,16
3881,r,10562
3882,a,16
3883,f,16
3884,r,10567
3885,a,16
3886,f,16
3887,r,10572
3888,a,16
3889,f,16
3890,r,10577
3891,a,16
3892,f,16
3893,r,10582
3894,a,16
3895,f,16
3896,r,10587
3897,a,16
3898,f,16
3899,r,10592
3900,a,16
3901,f,16
3902,r,10597
3903,a,16
3904,f,16
3905,r,10602
3906,a,16
3907,f,16
3908,r,10607
3909,a,16
3910,f,16
3911,r,10612
3912,a,16
3913,f,16
3914,r,10617
3915,a,16
3916,f,16
3917,r,10622
3918,a,16
3919,f,16
3920,r,10627
3921,a,16
3922,f,16
3923,r,10632
3924,a,16
3925,f,16
3926,r,10637
3927,a,16
3928,f,16
3929,r,10642
3930,a,16
3931,f,16
3932,r,10647
3933,a,16
3934,f,16
3935,r,10652
3936,a,16
3937,f,16
3938,r,10657
3939,a,16
3940,f,16
3941,r,10662
3942,a,16
3943,f,16
3944,r,10667
3945,a,16
3946,f,16
3947,r,10672
3948,a,16
3949,f,16
3950,r,10677
